(04, 40
its, 11, 25, 27, 3242
itself, 42
jet, 740
journal, 46
jump, 22
junction, 25, 3748
june, 22
justify, 33
k, 1, 2, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 34, 35, 36, 37, 38, 42, 43, 44, 45, 47, 48, 4950
karman, 4
key, 16
kinematic, 743
known, 14, 36, 4749
knudsen, 22
l, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
labor, 7, 1440
laboratory, 740
lack, 17
lacquer, 9
laminar, 7, 9, 16, 21, 23, 43, 4950
landahl, 14
large, 12, 13, 14, 19, 22, 2546
largely, 12
larger, 1425
last, 12, 14, 25, 30, 3342
lateral, 742
law, 1350
laws, 13
layer, 1, 2, 3, 4, 6, 7, 8, 9, 12, 16, 17, 21, 22, 23, 24, 25, 34, 36, 37, 40, 43, 4550
layers, 16, 1734
leading, 2, 8, 9, 25, 2639
leads, 1343
least, 9
led, 13, 15, 18, 25, 26, 30, 33, 42, 4749
lees's, 20
length, 29, 3345
less, 9, 25, 30, 33, 3546
let, 6, 9, 32, 4449
levels, 40
lewis, 24
libby, 2
lift, 1
light, 12, 14, 24, 25, 33, 35, 36, 37, 41, 4649
lighthill, 14
likely, 34
limit, 15, 2728
limiting, 1528
limits, 27
lin, 1, 7, 14, 15, 20, 23, 24, 25, 29, 31, 34, 37, 38, 39, 40, 42, 4347
line, 14, 15, 24, 29, 37, 3947
linear, 14, 15, 24, 2947
linearized, 15
linearly, 29
linked, 38
liquids, 33
literature, 30
little, 737
load, 1, 12, 13, 1447
loading, 1, 1347
loads, 14
local, 7, 9, 14, 20, 2345
location, 4043
logical, 14
long, 6, 9, 23, 3034
longer, 6
loss, 14
low, 1, 2, 3, 4, 7, 9, 10, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 32, 33, 34, 35, 37, 38, 39, 43, 44, 45, 47, 48, 4950
lowaspect, 47
lower, 9
m, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
m(d1), 20
mach, 7, 9, 10, 14, 27, 33, 35, 39, 40, 41, 45, 48, 4950
made, 1, 4, 9, 10, 13, 14, 24, 28, 4649
mager, 17
magnetic, 33, 3444
magneto, 33, 3444
magnetogasdynamic, 33
magnetohydrodynamic, 44
magnified, 40
magnitudes, 2348
main, 1, 16, 22, 29, 39, 4450
mainly, 44
major, 1130
majority, 11
make, 17
maneuvers, 14
manner, 32
many, 11, 25, 3742
maslen, 22
mass, 16, 17, 3244
materially, 42
materials, 37
mathematical, 49
matric, 4647
matrices, 4647
matrix, 1547
matter, 12
max, 20, 30, 3233
maximum, 20, 30, 3233
may, 5, 7, 11, 14, 28, 33, 42, 4448
mean, 9, 16, 22, 3740
means, 9, 3740
measured, 13, 1639
measurements, 9, 30, 4145
mechanism, 38
meet, 12
member, 47
members, 47
mention, 2846
meridian, 48
method, 6, 12, 13, 14, 15, 24, 32, 33, 35, 43, 47, 48, 4950
methods, 12, 24, 33, 4748
minimum, 14
missile, 17, 3236
missiles, 36
mit, 2, 15, 25, 27, 28, 43, 4748
mix, 11
mixing, 11
mode, 12, 14, 15, 29, 30, 4245
model, 14, 29, 30, 4245
models, 29
modes, 12, 1415
modification, 13, 14, 1620
moments, 42
momentum, 4550
more, 7, 14, 3637
moreover, 14
motion, 14, 15, 21, 25, 3242
mount, 9, 14, 1942
mounted, 42
moving, 2236
much, 925
multicellular, 31
multiplications, 47
multiweb, 30
must, 2, 2534
namely, 27
national, 8
nature, 41
near, 14, 15, 24, 25, 28, 29, 39, 47, 4950
nearly, 2529
necessarily, 44
necessary, 2, 17, 4249
need, 36
negative, 4449
negatively, 49
neglected, 1432
negligible, 14
net, 33, 34, 44, 4749
network, 47
new, 14, 20, 27, 28, 35, 3646
newtonian, 20, 27, 28, 3536
no, 2, 3, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19, 20, 24, 25, 26, 27, 28, 34, 36, 37, 40, 42, 43, 44, 45, 46, 47, 4950
nominal, 943
nominally, 43
noncatalytic, 24
nonequilibrium, 24
nonlinear, 1424
nontrivial, 34
nonuniform, 28
nonviscous, 36
nor, 14, 20, 3642
normal, 14, 2042
nose, 2, 20, 2544
nosed, 25
noses, 44
not, 9, 11, 12, 16, 18, 19, 24, 25, 26, 27, 28, 34, 36, 37, 42, 43, 44, 4546
notch, 45
note, 18, 19, 26, 27, 28, 37, 43, 4446
noted, 27
notes, 43
novel, 213
now, 14, 36, 4749
number, 7, 8, 9, 10, 14, 21, 22, 23, 24, 25, 30, 33, 35, 37, 40, 41, 43, 45, 46, 48, 4950
numbers, 7, 9, 14, 35, 37, 4049
numerical, 15, 24, 29, 3449
numerically, 15
observations, 45
observed, 30
obtain, 4, 6, 8, 9, 19, 25, 29, 32, 34, 36, 40, 42, 4748
obtained, 4, 6, 8, 9, 19, 25, 29, 34, 40, 42, 4748
obvious, 44
occur, 5, 7, 9, 11, 4449
occurred, 9
occurs, 7
of, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
on, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
oncoming, 45
one, 5, 6, 7, 11, 12, 14, 15, 16, 18, 19, 24, 25, 27, 28, 29, 30, 33, 36, 39, 40, 41, 43, 44, 4648
only, 2, 9, 14, 25, 27, 4449
onset, 9
open, 36
operation, 47
opposite, 4347
optically, 40
or, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
order, 1, 14, 33, 3749
orders, 14
ordinary, 24
orientation, 47
origin, 2, 9, 1214
original, 214
originally, 14
originated, 9
oscillating, 32
oscillatory, 32
other, 6, 11, 12, 13, 14, 18, 21, 24, 30, 37, 39, 4344
out, 2, 6, 7, 14, 17, 18, 19, 27, 29, 32, 37, 39, 41, 4649
outer, 729
outlined, 14
outside, 218
over, 9, 14, 21, 23, 25, 28, 31, 39, 41, 4749
overall, 41
panels, 1431
paper, 2, 15, 35, 42, 4546
papers, 46
paragraphs, 34
parallel, 2344
parameter, 20, 24, 27, 2942
parameters, 24, 2942
part, 1, 6, 14, 17, 24, 29, 34, 36, 38, 42, 4549
partial, 17
particular, 6, 14, 24, 3449
parts, 29, 3842
past, 2, 2744
path, 22
pattern, 39
per, 1, 2, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
performances, 11
performed, 730
perhaps, 36
period, 29
permit, 47
persist, 7
perturbation, 2126
phenomena, 11, 2537
phenomenon, 43
phosphorescent, 9
photographic, 42
photothermoelastic, 30
physical, 14, 19, 24, 34, 3738
physically, 3437
pictures, 45
piston, 14
pitching, 42
pitot, 9
place, 8, 11, 2545
placed, 2545
plane, 23, 25, 4248
plasma, 34
plate, 2, 4, 8, 9, 13, 15, 21, 22, 23, 25, 29, 31, 41, 4450
plates, 31
play, 42
pohlhausen, 4
point, 6, 14, 16, 20, 24, 27, 28, 35, 37, 4449
pointed, 1420
pointednose, 20
poiscuille, 33
polynomial, 49
polytechnic, 11
porous, 44
portion, 2545
position, 78
positively, 49
possessing, 34
possibilities, 33
possibility, 935
possible, 2, 14, 25, 4549
postulate, 16
potential, 1
power, 714
powers, 14
practical, 11, 14, 23, 37, 4449
practically, 37
practice, 36
prandtl, 2, 23, 37, 4950
prandtl's, 2
precision, 14
predict, 14, 25, 30, 36, 38, 4849
predicted, 2530
prediction, 3849
predictions, 49
predicts, 14
prescribed, 1830
presence, 11, 33, 4044
present, 2, 3, 5, 8, 12, 14, 15, 18, 19, 20, 24, 29, 32, 33, 34, 35, 41, 42, 43, 44, 47, 4950
presented, 3, 5, 8, 12, 15, 19, 20, 24, 29, 32, 35, 47, 4950
presently, 19
presents, 42
preserving, 16
pressure, 3, 10, 11, 14, 15, 16, 20, 25, 27, 35, 36, 37, 38, 3949
pressures, 10, 1125
primarily, 8
principal, 4149
probable, 33
problem, 1, 2, 4, 6, 11, 12, 13, 14, 15, 26, 28, 33, 34, 35, 4446
problems, 11, 12, 14, 2833
probstein), 28
procedure, 14, 3036
procedures, 30
proceed, 2436
proceeds, 36
produce, 1, 1442
produced, 114
product, 47
profile, 1449
profiles, 49
program, 11
promoted, 40
propeller, 142
propellers, 42
proper, 13, 14, 23, 25, 4448
properties, 14, 23, 25, 4448
propose, 614
proposed, 14
propulsion, 740
provide, 24, 25, 34, 37, 4447
provided, 2425
provides, 4447
provision, 33
published, 46
pure, 33
purpose, 26, 35, 37, 42, 44, 4647
purposes, 47
qualitative, 949
quantitatively, 39
quantities, 3337
quantity, 23
quasi, 33
question, 1536
questioned, 15
quite, 44
r, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
radial, 18
radius, 18
raises, 15
rake, 9
range, 8, 9, 18, 29, 4047
ranges, 47
rapid, 1432
rapidly, 32
rarefied, 22
rate, 1, 5, 6, 14, 16, 24, 25, 32, 35, 36, 38, 42, 43, 45, 4950
rates, 24, 3649
rates), 24
rather, 7
ratio, 1, 6, 14, 15, 16, 17, 19, 20, 25, 28, 29, 33, 34, 42, 43, 44, 45, 47, 4950
rationally, 17
ratios, 133
reactions, 24
reader, 646
readers', 6
readily, 49
realization, 26
reasonable, 3442
reasonably, 8
received, 44
recent, 2, 6, 28, 43, 4446
recently, 2, 4446
recombination, 24
recombination), 24
recovery, 23
reduce, 14, 15, 24, 3244
reduced, 14, 15, 2432
reduction, 3344
reference, 6, 17, 2128
refers, 20
refinements, 35
reflected, 39
regarding, 14
regardless, 9
regimes, 33
region, 2, 22, 3545
region), 45
relate, 20, 2433
relating, 24
relation, 8, 10, 12, 13, 14, 16, 20, 24, 30, 3847
relations, 10, 13, 14, 2047
relationship, 1447
relationships, 47
relative, 7, 25, 32, 33, 4047
relatively, 25, 3247
remaining, 1
remains, 16, 2229
replaced, 25
reported, 16
represent, 8, 14, 24, 29, 33, 3550
representative, 14
represented, 824
representing, 2933
required, 16, 3334
requirements, 47
research, 11, 12, 1433
resistance, 633
resler, 34
respect, 12, 25, 4047
respectively, 2540
response, 14
restraint, 29
restricted, 235
result, 1, 7, 8, 9, 10, 13, 14, 15, 16, 20, 22, 24, 25, 27, 29, 35, 36, 38, 39, 40, 41, 42, 44, 47, 4950
resultant, 42
resulting, 29
results, 1, 7, 8, 9, 10, 14, 15, 16, 20, 22, 24, 25, 29, 35, 38, 39, 40, 41, 42, 47, 4950
rev, 14, 20, 25, 3043
revealed, 30
reversal, 43
reverts, 20
reviewed, 14
reviewer, 20
revolution, 25
reynolds, 7, 8, 9, 25, 37, 4350
right, 25
rigid, 1542
rigidity), 15
rise, 2, 16, 38, 4243
role, 42
rotational, 232
roughness, 7, 8, 4043
roughnesses, 40
row, 7, 8, 14, 1825
s, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
sakurai, 25
same, 8, 13, 1635
satisfactory, 25
say, 44
scale, 24
scheme, 3839
schlieren, 4045
sci, 2, 22, 25, 26, 28, 32, 35, 3748
sears, 34
second, 29, 4547
section, 14, 40, 4449
sections, 44
sedov, 28
see, 8, 18, 3336
seeded, 33
seeding, 33
seems, 36
self, 1642
semi, 3844
semiempirical, 38
sense, 44
separated, 3245
separately, 38
separation, 1649
series, 13
serve, 3034
set, 9, 24, 3247
sets, 47
several, 15, 1740
shape, 14, 20, 25, 27, 37, 4244
shapes, 20, 4244
shear, 2, 4, 9, 16, 4550
shed, 17, 31, 4647
shock, 2, 20, 25, 35, 37, 3848
shocked, 48
should, 20
show, 1, 2, 4, 10, 13, 14, 15, 16, 17, 20, 23, 24, 25, 27, 28, 32, 35, 36, 38, 39, 42, 43, 4649
showed, 117
showing, 42
shown, 2, 10, 13, 14, 15, 16, 23, 24, 27, 28, 36, 38, 39, 4649
shows, 20, 24, 25, 3235
side, 2, 4, 9, 18, 19, 21, 23, 24, 25, 29, 33, 35, 38, 4449
sidewall, 9
significance, 33, 3844
significant, 11, 23, 26, 3348
significantly, 1148
similar, 13, 20, 23, 25, 27, 2844
similarity, 13, 20, 25, 2728
simple, 2, 24, 29, 33, 34, 39, 44, 4549
simplicity, 34
simplifications, 1433
simulate, 29, 3042
simultaneous, 50
sin, 6, 7, 13, 14, 16, 20, 34, 39, 40, 41, 43, 44, 4748
since, 3444
single, 40
situated, 44
situation, 2, 1146
situations, 11
size, 724
sizes, 24
skin, 4, 9, 21, 23, 29, 4950
skinfriction, 50
slab, 56
slabs, 5
slender, 25, 2744
slight, 1435
slightly, 35
slip, 1, 2122
slipping, 22
slipstream, 1
slope, 3947
slow, 24
slowly, 24
small, 2, 22, 25, 26, 2747
smooth, 4043
so, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 47, 4950
solid, 13
solution, 4, 5, 6, 14, 20, 22, 23, 24, 27, 28, 32, 34, 35, 38, 4447
solutions, 4, 5, 6, 14, 20, 34, 35, 3847
solve, 13, 15, 32, 3350
solved, 13, 15, 3233
some, 2, 8, 12, 21, 23, 25, 33, 34, 4449
somewhat, 225
sonic, 2, 7, 9, 11, 14, 17, 19, 20, 25, 26, 27, 28, 31, 33, 35, 36, 37, 38, 39, 40, 4149
sort, 34
sought, 34
source, 3045
sources, 45
space, 17
spacing, 7
span, 1
spanwise, 1
sparkschlieren, 45
special, 49
specific, 1, 20, 2850
speed, 2, 9, 12, 14, 19, 24, 25, 27, 32, 33, 36, 38, 4041
speeds, 9, 25, 27, 33, 4041
sphere, 7, 25, 32, 33, 3544
spheres, 7, 3544
spherical, 44
spiral, 718
spread, 9
spring, 32
square, 47
stability, 936
stagnation, 11, 2435
standards, 8
standpoint, 44
starting, 50
starts, 18
state, 12, 14, 18, 2446
statements, 46
static, 1532
station, 43
steady, 2, 3, 4, 1428
step, 47
stewartson, 16
stiffness, 42
still, 7
strains, 13
stream, 1, 2, 9, 10, 11, 16, 25, 26, 27, 34, 39, 40, 41, 45, 4850
stream), 27
streams, 11
strength, 7, 3344
strengths, 33
stress, 13, 29, 3031
stresses, 13, 29, 3031
stressing, 13
structural, 12, 4647
structure, 12, 13, 29, 31, 4547
structures, 12, 3147
studied, 33
studies, 21, 41, 4245
studiesdash, 21
study, 1, 2, 8, 11, 17, 25, 3739
subject, 12, 29, 31, 4346
subjected, 2931
sublayer, 7
submitted, 43
subscript, 20
subsequent, 43
subsonic, 3338
substantial, 114
substantially, 14
subtracting, 1
successive, 1447
such, 2, 7, 8, 14, 17, 28, 29, 3750
suction, 44
suddenly, 7
sufficient, 33, 3443
sufficiently, 33
suggested, 12, 17, 1930
suggestion, 814
suggestions, 14
suggests, 39
summarized, 1249
summary, 12
superimposed, 39
superiority, 20
supersonic, 7, 11, 14, 19, 31, 33, 38, 39, 40, 4149
supply, 3740
support, 120
supporting, 1
surface, 5, 9, 14, 20, 24, 25, 27, 33, 37, 39, 40, 4849
surfaces, 24
surfacetemperature, 49
surrounding, 7
surveys, 9
sutherland, 50
symmetric, 17, 20, 3549
symmetry, 19
system, 14, 32, 39, 40, 4245
systematically, 1445
tables, 48
tained, 4, 6, 7, 8, 9, 19, 25, 29, 34, 40, 42, 4748
take, 11, 25, 28, 42, 43, 4450
taken, 25, 4350
takes, 11
taking, 2242
tangent, 44
taylor, 25
technique, 4, 9, 14, 3342
techniques, 14, 3342
technology, 740
temperature, 6, 13, 16, 22, 29, 30, 31, 34, 43, 4950
temperatures, 2934
tend, 1, 8, 17, 2948
terms, 8, 14, 24, 3047
test, 3640
tests, 40
than, 6, 9, 18, 25, 27, 30, 3544
that, 1, 2, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 20, 22, 24, 25, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 40, 42, 43, 44, 46, 4849
the, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
their, 12, 16, 3349
them, 1449
then, 14, 22, 27, 29, 33, 36, 37, 38, 4247
theoretical, 1, 10, 11, 29, 30, 3847
theories, 1436
theory, 1, 13, 14, 15, 20, 25, 26, 27, 30, 35, 36, 37, 4249
there, 2, 11, 36, 3744
therefore, 3637
thermal, 6, 12, 13, 14, 18, 29, 30, 3145
thermochemical, 24
thermoelastic, 12, 1430
these, 9, 11, 12, 14, 24, 25, 33, 36, 37, 45, 4648
they, 1448
thick, 4, 7, 8, 13, 14, 25, 26, 2945
thickness, 4, 7, 8, 13, 14, 25, 2645
thin, 4950
this, 1, 2, 5, 6, 9, 13, 14, 15, 17, 18, 19, 20, 21, 23, 25, 26, 28, 30, 32, 34, 35, 36, 37, 39, 42, 44, 45, 4649
those, 1520
thought, 42
three, 6, 7, 8, 1440
through, 14, 22, 24, 28, 3234
thus, 15, 1637
tical, 1, 10, 11, 12, 14, 15, 16, 19, 23, 24, 28, 29, 30, 33, 37, 38, 40, 42, 44, 45, 4749
time, 6, 25, 29, 3032
times, 625
tip, 4247
to, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
toambient, 43
together, 118
tomomentum, 45
tools, 12, 1441
torsion, 1447
total, 944
traced, 30
trailing, 7
trajectory, 32
transfer, 12, 21, 23, 24, 29, 36, 37, 44, 45, 47, 4950
transferred, 4749
transformation, 16, 1732
transformations, 17
transformed, 1617
transient, 529
transition, 7, 8, 9, 24, 40, 4143
transonic, 38
transverse, 9, 23, 2544
treated, 2, 3846
treatment, 144
treatments, 1
triangular, 56
trip, 78
tube, 10, 3444
tunnel, 7, 9, 25, 37, 38, 4049
turbulence, 40
turbulent, 7, 9, 16, 1745
two, 2, 4, 8, 9, 11, 18, 19, 20, 24, 25, 33, 39, 42, 43, 46, 47, 4849
twodimensional, 8
type, 5, 3244
typical, 14
u, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
unaffected, 24
unbuckled, 15
uncambered, 39
undamped, 32
under, 12, 13, 37, 4244
undergoes, 42
undisturbed, 43
unfamiliar, 36
unheated, 13
uniform, 4, 9, 28, 4448
unit, 24, 32, 4450
unity, 24, 3250
unknown, 4749
unknowns, 49
unsolved, 33
unsteady, 1428
up, 1, 7, 11, 12, 14, 19, 20, 29, 31, 33, 37, 38, 39, 40, 41, 42, 44, 4849
upon, 7, 12, 40, 4248
us, 2, 4, 6, 9, 12, 13, 14, 15, 16, 17, 18, 21, 23, 24, 25, 26, 27, 28, 32, 33, 34, 35, 36, 37, 40, 41, 43, 44, 45, 48, 4950
use, 4, 9, 14, 17, 18, 27, 34, 35, 36, 37, 44, 48, 4950
used, 9, 35, 37, 4950
useful, 36
using, 6, 14, 1641
usual, 2, 21, 2744
usually, 2
utilized, 3037
utilizing, 1425
v, 1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
valid, 17, 22, 2735
validity, 17
value, 8, 9, 14, 15, 16, 22, 25, 29, 30, 33, 35, 4348
values, 8, 14, 16, 22, 25, 29, 30, 33, 35, 4348
vanes, 18
variable, 32, 4849
variables, 48
variation, 20, 29, 3450
variations, 2050
varied, 45
varies, 7
variety, 29
various, 28
varying, 7
vas, 25
vector, 18
vehicle, 1737
vehicles, 37
veiocity, 49
velocities, 1136
velocity, 1, 4, 7, 14, 15, 18, 35, 36, 43, 4450
verified, 9
vertical, 42
very, 14, 23, 2425
vibrated, 42
vibration, 42
vibrations, 42
vibratory, 42
view, 14, 20, 27, 2849
violent, 7
viscosity, 2, 7, 16, 17, 4350
viscous, 2, 14, 25, 2636
visualization, 45
viz, 7
vortices, 7
vorticity, 2, 4, 735
wakes, 17
wall, 9, 24, 36, 43, 44, 4550
was, 1, 6, 9, 15, 17, 34, 43, 4750
wassermann, 6
wave, 2, 2539
waves, 39
way, 814
web, 30
well, 1, 8, 12, 14, 2022
were, 1, 6, 7, 8, 9, 30, 34, 40, 4142
what, 2, 25, 28, 3642
wheel, 18
when, 7, 14, 24, 25, 29, 32, 4244
where, 7, 8, 11, 14, 20, 2425
wherein, 11
wherever, 14
whether, 8
which, 14, 24, 27, 28, 29, 30, 34, 36, 42, 44, 4849
while, 221
whirling, 42
who, 27, 2935
whole, 29
whose, 27
wide, 29
will, 13, 18, 25, 33, 3642
wind, 7, 9, 37, 38, 40, 4849
windward, 48
wing, 1, 13, 14, 30, 31, 3442
wing's, 14
wings, 1314
wire, 841
with, 1, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 25, 29, 32, 33, 34, 35, 36, 37, 39, 40, 42, 43, 44, 47, 48, 4950
within, 49
without, 1949
work, 19, 28, 29, 34, 4749
worked, 49
would, 8, 14, 2842
written, 3233
x, 1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 4749
y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 4950
yaw, 42
yet, 1932
yield, 3549
yields, 49
zero, 18, 2732
zone, 14
